id,Valeur_fonciere,date,id_local
7163,75000,2020-06-30 00:00:00,7163
7164,238000,2020-06-16 00:00:00,7164
7165,112000,2020-06-23 00:00:00,7165
7166,870000,2020-06-30 00:00:00,7166
7167,627420,2020-06-18 00:00:00,7167
7168,213000,2020-06-30 00:00:00,7168
7169,38854,2020-06-25 00:00:00,7169
7170,230000,2020-06-16 00:00:00,7170
7171,213000,2020-06-29 00:00:00,7171
7172,156000,2020-02-03 00:00:00,7172
7173,63810,2020-01-20 00:00:00,7173
7174,54000,2020-02-19 00:00:00,7174
7175,90000,2020-02-21 00:00:00,7175
7176,46500,2020-02-26 00:00:00,7176
7177,94000,2020-03-16 00:00:00,7177
7178,71000,2020-03-09 00:00:00,7178
7179,95500,2020-04-03 00:00:00,7179
7180,43000,2020-04-07 00:00:00,7180
7181,121000,2020-03-10 00:00:00,7181
7182,62000,2020-04-10 00:00:00,7182
7183,60000,2020-04-14 00:00:00,7183
7184,38000,2020-04-21 00:00:00,7184
7185,69500,2020-04-17 00:00:00,7185
7186,110000,2020-05-05 00:00:00,7186
7187,61000,2020-05-11 00:00:00,7187
7188,115500,2020-05-15 00:00:00,7188
7189,75000,2020-06-02 00:00:00,7189
7190,86000,2020-05-26 00:00:00,7190
7191,134750,2020-06-02 00:00:00,7191
7192,66000,2020-05-27 00:00:00,7192
7193,50000,2020-06-16 00:00:00,7193
7194,46000,2020-06-16 00:00:00,7194
7195,87990,2020-06-03 00:00:00,7195
7196,50000,2020-06-11 00:00:00,7196
7197,130000,2020-06-23 00:00:00,7197
7198,114000,2020-06-18 00:00:00,7198
7199,128000,2020-06-16 00:00:00,7199
7200,99950,2020-06-17 00:00:00,7200
7201,110000,2020-06-16 00:00:00,7201
7202,89000,2020-06-24 00:00:00,7202
7203,75000,2020-06-19 00:00:00,7203
7204,74800,2020-06-17 00:00:00,7204
7205,335000,2020-06-26 00:00:00,7205
7206,79500,2020-02-11 00:00:00,7206
7207,110280,2020-02-27 00:00:00,7207
7208,60500,2020-02-21 00:00:00,7208
7209,68000,2020-02-20 00:00:00,7209
7210,66000,2020-04-17 00:00:00,7210
7211,81000,2020-05-25 00:00:00,7211
7212,81795,2020-01-02 00:00:00,7212
7213,115000,2020-01-15 00:00:00,7213
7214,90000,2020-01-06 00:00:00,7214
7215,123000,2020-01-17 00:00:00,7215
7216,139500,2020-01-28 00:00:00,7216
7217,372000,2020-01-30 00:00:00,7217
7218,53598,2020-01-14 00:00:00,7218
7219,149000,2020-01-30 00:00:00,7219
7220,60000,2020-02-04 00:00:00,7220
7221,65500,2020-01-15 00:00:00,7221
7222,90000,2020-01-24 00:00:00,7222
7223,108000,2020-02-05 00:00:00,7223
7224,"77050,48",2020-02-12 00:00:00,7224
7225,109100,2020-02-27 00:00:00,7225
7226,117100,2020-02-21 00:00:00,7226
7227,135000,2020-02-28 00:00:00,7227
7228,"129021,61",2020-02-28 00:00:00,7228
7229,102151,2020-02-28 00:00:00,7229
7230,102200,2020-03-10 00:00:00,7230
7231,167000,2020-03-03 00:00:00,7231
7232,102240,2020-03-11 00:00:00,7232
7233,50000,2020-02-20 00:00:00,7233
7234,125660,2020-03-24 00:00:00,7234
7235,54459,2020-02-28 00:00:00,7235
7236,69900,2020-03-04 00:00:00,7236
7237,70000,2020-03-25 00:00:00,7237
7238,62500,2020-04-16 00:00:00,7238
7239,87000,2020-03-27 00:00:00,7239
7240,37523,2020-03-31 00:00:00,7240
7241,66000,2020-03-12 00:00:00,7241
7242,56600,2020-04-16 00:00:00,7242
7243,155000,2020-05-07 00:00:00,7243
7244,62300,2020-03-16 00:00:00,7244
7245,80000,2020-05-18 00:00:00,7245
7246,76000,2020-04-28 00:00:00,7246
7247,72000,2020-05-13 00:00:00,7247
7248,92000,2020-05-25 00:00:00,7248
7249,136000,2020-05-11 00:00:00,7249
7250,65000,2020-05-26 00:00:00,7250
7251,61500,2020-05-20 00:00:00,7251
7252,87130,2020-05-20 00:00:00,7252
7253,90500,2020-05-11 00:00:00,7253
7254,69000,2020-05-20 00:00:00,7254
7255,63000,2020-05-25 00:00:00,7255
7256,"73444,01",2020-06-17 00:00:00,7256
7257,115000,2020-05-29 00:00:00,7257
7258,55700,2020-06-02 00:00:00,7258
7259,67000,2020-06-05 00:00:00,7259
7260,150000,2020-06-10 00:00:00,7260
7261,254500,2020-06-05 00:00:00,7261
7262,56000,2020-06-05 00:00:00,7262
7263,97400,2020-06-30 00:00:00,7263
7264,57995,2020-06-12 00:00:00,7264
7265,95000,2020-06-05 00:00:00,7265
7266,40000,2020-06-12 00:00:00,7266
7267,71000,2020-06-23 00:00:00,7267
7268,63000,2020-06-30 00:00:00,7268
7269,81800,2020-06-16 00:00:00,7269
7270,219000,2020-01-29 00:00:00,7270
7271,111400,2020-01-11 00:00:00,7271
7272,64500,2020-01-20 00:00:00,7272
7273,182770,2020-02-04 00:00:00,7273
7274,77850,2020-02-05 00:00:00,7274
7275,202000,2020-02-06 00:00:00,7275
7276,60000,2020-02-05 00:00:00,7276
7277,147000,2020-02-12 00:00:00,7277
7278,242319,2020-01-24 00:00:00,7278
7279,217000,2020-02-06 00:00:00,7279
7280,317000,2020-02-17 00:00:00,7280
7281,108000,2020-02-07 00:00:00,7281
7282,47500,2020-02-12 00:00:00,7282
7283,70000,2020-02-19 00:00:00,7283
7284,106800,2020-02-16 00:00:00,7284
7285,294420,2020-02-18 00:00:00,7285
7286,164700,2020-01-29 00:00:00,7286
7287,268311,2020-02-18 00:00:00,7287
7288,363050,2020-01-27 00:00:00,7288
7289,507000,2020-01-20 00:00:00,7289
7290,118950,2020-02-03 00:00:00,7290
7291,85500,2020-02-20 00:00:00,7291
7292,173000,2020-02-19 00:00:00,7292
7293,109000,2020-02-18 00:00:00,7293
7294,98200,2020-02-07 00:00:00,7294
7295,541500,2020-02-14 00:00:00,7295
7296,300000,2020-02-07 00:00:00,7296
7297,76000,2020-02-19 00:00:00,7297
7298,70000,2020-02-14 00:00:00,7298
7299,228220,2020-02-07 00:00:00,7299
7300,124000,2020-02-27 00:00:00,7300
7301,325000,2020-02-06 00:00:00,7301
7302,161792,2020-02-27 00:00:00,7302
7303,168000,2020-02-19 00:00:00,7303
7304,261000,2020-02-06 00:00:00,7304
7305,259300,2020-03-03 00:00:00,7305
7306,354000,2020-03-03 00:00:00,7306
7307,71400,2020-02-28 00:00:00,7307
7308,154000,2020-02-27 00:00:00,7308
7309,267140,2020-02-12 00:00:00,7309
7310,343000,2020-02-20 00:00:00,7310
7311,90500,2020-03-04 00:00:00,7311
7312,271000,2020-03-16 00:00:00,7312
7313,175000,2020-03-27 00:00:00,7313
7314,61750,2020-04-09 00:00:00,7314
7315,174500,2020-03-31 00:00:00,7315
7316,"80684,51",2020-03-04 00:00:00,7316
7317,101000,2020-04-16 00:00:00,7317
7318,347900,2020-04-10 00:00:00,7318
7319,170000,2020-04-24 00:00:00,7319
7320,54000,2020-04-30 00:00:00,7320
7321,332000,2020-05-05 00:00:00,7321
7322,214970,2020-05-05 00:00:00,7322
7323,299200,2020-05-06 00:00:00,7323
7324,180388,2020-05-11 00:00:00,7324
7325,73500,2020-05-13 00:00:00,7325
7326,152200,2020-05-15 00:00:00,7326
7327,75500,2020-04-17 00:00:00,7327
7328,115500,2020-05-11 00:00:00,7328
7329,496000,2020-05-15 00:00:00,7329
7330,63000,2020-05-19 00:00:00,7330
7331,154155,2020-05-26 00:00:00,7331
7332,338820,2020-05-22 00:00:00,7332
7333,107000,2020-05-19 00:00:00,7333
7334,82000,2020-06-03 00:00:00,7334
7335,126450,2020-05-15 00:00:00,7335
7336,155050,2020-05-12 00:00:00,7336
7337,180650,2020-05-13 00:00:00,7337
7338,85000,2020-06-05 00:00:00,7338
7339,102000,2020-05-13 00:00:00,7339
7340,153000,2020-05-29 00:00:00,7340
7341,76000,2020-05-28 00:00:00,7341
7342,190000,2020-06-05 00:00:00,7342
7343,319800,2020-05-29 00:00:00,7343
7344,102000,2020-05-19 00:00:00,7344
7345,217200,2020-05-22 00:00:00,7345
7346,262000,2020-06-03 00:00:00,7346
7347,287000,2020-05-29 00:00:00,7347
7348,62000,2020-05-29 00:00:00,7348
7349,380000,2020-05-29 00:00:00,7349
7350,153500,2020-06-05 00:00:00,7350
7351,140000,2020-05-25 00:00:00,7351
7352,148500,2020-06-08 00:00:00,7352
7353,110000,2020-05-18 00:00:00,7353
7354,89100,2020-06-22 00:00:00,7354
7355,255000,2020-05-26 00:00:00,7355
7356,114500,2020-06-25 00:00:00,7356
7357,341900,2020-06-05 00:00:00,7357
7358,135000,2020-06-02 00:00:00,7358
7359,256868,2020-06-15 00:00:00,7359
7360,156300,2020-06-15 00:00:00,7360
7361,107500,2020-06-05 00:00:00,7361
7362,205000,2020-06-19 00:00:00,7362
7363,57000,2020-06-19 00:00:00,7363
7364,260000,2020-06-23 00:00:00,7364
7365,202000,2020-06-26 00:00:00,7365
7366,90000,2020-06-19 00:00:00,7366
7367,166000,2020-06-22 00:00:00,7367
7368,144310,2020-01-07 00:00:00,7368
7369,87450,2020-01-09 00:00:00,7369
7370,69000,2020-01-07 00:00:00,7370
7371,133900,2020-01-08 00:00:00,7371
7372,75800,2020-01-10 00:00:00,7372
7373,137000,2020-01-06 00:00:00,7373
7374,85370,2020-01-10 00:00:00,7374
7375,98000,2020-01-10 00:00:00,7375
7376,76400,2020-01-07 00:00:00,7376
7377,503700,2020-01-10 00:00:00,7377
7378,45000,2020-01-16 00:00:00,7378
7379,105700,2020-01-17 00:00:00,7379
7380,72000,2020-01-06 00:00:00,7380
7381,340950,2020-01-14 00:00:00,7381
7382,59800,2020-01-13 00:00:00,7382
7383,90810,2020-01-15 00:00:00,7383
7384,85650,2020-01-10 00:00:00,7384
7385,152000,2020-01-17 00:00:00,7385
7386,77000,2020-01-10 00:00:00,7386
7387,75000,2020-01-09 00:00:00,7387
7388,130000,2020-01-10 00:00:00,7388
7389,58200,2020-01-21 00:00:00,7389
7390,83750,2020-01-17 00:00:00,7390
7391,139900,2020-01-02 00:00:00,7391
7392,164000,2020-01-10 00:00:00,7392
7393,165000,2020-01-21 00:00:00,7393
7394,130905,2020-01-17 00:00:00,7394
7395,105000,2020-01-14 00:00:00,7395
7396,121800,2020-01-10 00:00:00,7396
7397,135000,2020-01-24 00:00:00,7397
7398,115500,2020-01-22 00:00:00,7398
7399,88000,2020-01-06 00:00:00,7399
7400,9000,2020-01-10 00:00:00,7400
7401,169600,2020-01-10 00:00:00,7401
7402,133000,2020-01-28 00:00:00,7402
7403,110260,2020-01-31 00:00:00,7403
7404,98545,2020-01-03 00:00:00,7404
7405,58450,2020-01-24 00:00:00,7405
7406,146000,2020-01-20 00:00:00,7406
7407,48162,2020-01-14 00:00:00,7407
7408,153130,2020-01-15 00:00:00,7408
7409,319000,2020-01-14 00:00:00,7409
7410,179830,2020-01-29 00:00:00,7410
7411,151000,2020-01-27 00:00:00,7411
7412,295245,2020-01-10 00:00:00,7412
7413,140000,2020-01-30 00:00:00,7413
7414,210100,2020-01-16 00:00:00,7414
7415,43000,2020-01-30 00:00:00,7415
7416,263450,2020-01-31 00:00:00,7416
7417,85000,2020-01-13 00:00:00,7417
7418,59000,2020-01-14 00:00:00,7418
7419,420000,2020-01-30 00:00:00,7419
7420,279000,2020-01-31 00:00:00,7420
7421,69900,2020-01-31 00:00:00,7421
7422,488000,2020-01-24 00:00:00,7422
7423,95000,2020-01-23 00:00:00,7423
7424,195000,2020-01-24 00:00:00,7424
7425,116350,2020-02-10 00:00:00,7425
7426,42000,2020-01-28 00:00:00,7426
7427,58500,2020-02-05 00:00:00,7427
7428,90755,2020-01-29 00:00:00,7428
7429,64260,2020-01-30 00:00:00,7429
7430,75000,2020-02-03 00:00:00,7430
7431,158000,2020-02-07 00:00:00,7431
7432,92350,2020-01-21 00:00:00,7432
7433,267200,2020-02-13 00:00:00,7433
7434,298000,2020-02-11 00:00:00,7434
7435,116500,2020-02-13 00:00:00,7435
7436,175130,2020-02-07 00:00:00,7436
7437,114670,2020-02-17 00:00:00,7437
7438,166450,2020-01-27 00:00:00,7438
7439,54000,2020-02-17 00:00:00,7439
7440,73500,2020-01-30 00:00:00,7440
7441,154000,2020-02-14 00:00:00,7441
7442,81600,2020-02-11 00:00:00,7442
7443,164100,2020-02-18 00:00:00,7443
7444,58000,2020-02-19 00:00:00,7444
7445,65160,2020-01-14 00:00:00,7445
7446,59000,2020-02-20 00:00:00,7446
7447,67000,2020-01-27 00:00:00,7447
7448,59320,2020-02-20 00:00:00,7448
7449,47560,2020-02-10 00:00:00,7449
7450,147700,2020-02-18 00:00:00,7450
7451,180900,2020-02-14 00:00:00,7451
7452,365000,2020-02-14 00:00:00,7452
7453,132000,2020-02-14 00:00:00,7453
7454,174010,2020-02-13 00:00:00,7454
7455,205350,2020-02-13 00:00:00,7455
7456,212000,2020-02-20 00:00:00,7456
7457,192600,2020-02-21 00:00:00,7457
7458,190000,2020-02-17 00:00:00,7458
7459,189600,2020-02-18 00:00:00,7459
7460,76000,2020-02-17 00:00:00,7460
7461,103000,2020-02-20 00:00:00,7461
7462,130580,2020-02-25 00:00:00,7462
7463,108750,2020-02-24 00:00:00,7463
7464,179150,2020-02-07 00:00:00,7464
7465,91000,2020-02-26 00:00:00,7465
7466,297650,2020-02-13 00:00:00,7466
7467,153170,2020-02-21 00:00:00,7467
7468,81800,2020-01-28 00:00:00,7468
7469,96500,2020-02-11 00:00:00,7469
7470,119000,2020-02-07 00:00:00,7470
7471,263570,2020-02-24 00:00:00,7471
7472,199000,2020-02-06 00:00:00,7472
7473,130000,2020-02-27 00:00:00,7473
7474,92000,2020-02-28 00:00:00,7474
7475,136000,2020-02-28 00:00:00,7475
7476,253000,2020-02-26 00:00:00,7476
7477,159000,2020-02-25 00:00:00,7477
7478,123000,2020-03-03 00:00:00,7478
7479,77500,2020-02-27 00:00:00,7479
7480,53000,2020-03-03 00:00:00,7480
7481,375431,2020-03-04 00:00:00,7481
7482,84000,2020-03-05 00:00:00,7482
7483,140000,2020-02-14 00:00:00,7483
7484,179800,2020-03-06 00:00:00,7484
7485,104000,2020-02-27 00:00:00,7485
7486,142000,2020-02-27 00:00:00,7486
7487,25800,2020-02-28 00:00:00,7487
7488,170000,2020-02-14 00:00:00,7488
7489,268400,2020-03-02 00:00:00,7489
7490,68000,2020-03-02 00:00:00,7490
7491,73000,2020-02-19 00:00:00,7491
7492,195000,2020-03-02 00:00:00,7492
7493,173000,2020-02-12 00:00:00,7493
7494,150000,2020-03-09 00:00:00,7494
7495,88000,2020-02-27 00:00:00,7495
7496,162800,2020-02-28 00:00:00,7496
7497,65030,2020-02-26 00:00:00,7497
7498,119000,2020-02-27 00:00:00,7498
7499,87500,2020-03-06 00:00:00,7499
7500,170050,2020-03-10 00:00:00,7500
7501,34000,2020-03-06 00:00:00,7501
7502,132200,2020-03-05 00:00:00,7502
7503,91260,2020-03-11 00:00:00,7503
7504,218500,2020-03-05 00:00:00,7504
7505,201000,2020-03-05 00:00:00,7505
7506,170900,2020-03-11 00:00:00,7506
7507,132500,2020-03-10 00:00:00,7507
7508,139070,2020-03-13 00:00:00,7508
7509,87500,2020-03-12 00:00:00,7509
7510,91200,2020-03-12 00:00:00,7510
7511,56500,2020-03-04 00:00:00,7511
7512,135000,2020-03-12 00:00:00,7512
7513,118000,2020-03-13 00:00:00,7513
7514,153350,2020-03-13 00:00:00,7514
7515,87600,2020-03-10 00:00:00,7515
7516,130000,2020-02-28 00:00:00,7516
7517,32000,2020-03-07 00:00:00,7517
7518,162000,2020-02-25 00:00:00,7518
7519,66200,2020-02-19 00:00:00,7519
7520,68150,2020-03-05 00:00:00,7520
7521,82000,2020-03-05 00:00:00,7521
7522,107000,2020-03-11 00:00:00,7522
7523,155000,2020-03-02 00:00:00,7523
7524,85940,2020-02-28 00:00:00,7524
7525,136600,2020-02-27 00:00:00,7525
7526,84900,2020-03-11 00:00:00,7526
7527,142650,2020-03-03 00:00:00,7527
7528,172000,2020-03-20 00:00:00,7528
7529,5000,2020-03-20 00:00:00,7529
7530,232750,2020-03-16 00:00:00,7530
7531,92280,2020-03-27 00:00:00,7531
7532,99000,2020-03-20 00:00:00,7532
7533,147300,2020-03-16 00:00:00,7533
7534,277000,2020-03-12 00:00:00,7534
7535,166347,2020-03-27 00:00:00,7535
7536,142670,2020-03-27 00:00:00,7536
7537,179550,2020-03-27 00:00:00,7537
7538,93740,2020-03-27 00:00:00,7538
7539,15000,2020-03-27 00:00:00,7539
7540,143400,2020-03-12 00:00:00,7540
7541,102400,2020-03-17 00:00:00,7541
7542,175000,2020-03-09 00:00:00,7542
7543,152000,2020-03-04 00:00:00,7543
7544,96000,2020-03-06 00:00:00,7544
7545,105925,2020-03-12 00:00:00,7545
7546,101000,2020-03-10 00:00:00,7546
7547,200000,2020-03-10 00:00:00,7547
7548,132220,2020-03-31 00:00:00,7548
7549,187000,2020-03-16 00:00:00,7549
7550,166000,2020-03-09 00:00:00,7550
7551,61600,2020-03-30 00:00:00,7551
7552,209370,2020-04-14 00:00:00,7552
7553,104550,2020-04-10 00:00:00,7553
7554,131131,2020-04-10 00:00:00,7554
7555,150975,2020-04-15 00:00:00,7555
7556,275000,2020-04-08 00:00:00,7556
7557,29435,2020-04-29 00:00:00,7557
7558,65560,2020-04-29 00:00:00,7558
7559,89900,2020-04-30 00:00:00,7559
7560,508000,2020-04-20 00:00:00,7560
7561,64000,2020-05-07 00:00:00,7561
7562,134480,2020-05-11 00:00:00,7562
7563,116000,2020-04-17 00:00:00,7563
7564,205000,2020-05-13 00:00:00,7564
7565,141500,2020-05-13 00:00:00,7565
7566,88000,2020-05-25 00:00:00,7566
7567,149900,2020-05-28 00:00:00,7567
7568,229000,2020-05-15 00:00:00,7568
7569,48500,2020-05-18 00:00:00,7569
7570,126100,2020-04-30 00:00:00,7570
7571,169000,2020-04-30 00:00:00,7571
7572,180920,2020-05-04 00:00:00,7572
7573,182000,2020-05-26 00:00:00,7573
7574,119300,2020-05-18 00:00:00,7574
7575,85000,2020-06-02 00:00:00,7575
7576,65000,2020-05-15 00:00:00,7576
7577,91000,2020-05-19 00:00:00,7577
7578,200000,2020-05-20 00:00:00,7578
7579,129000,2020-05-20 00:00:00,7579
7580,410150,2020-04-30 00:00:00,7580
7581,43000,2020-05-26 00:00:00,7581
7582,127000,2020-05-29 00:00:00,7582
7583,220000,2020-05-27 00:00:00,7583
7584,62180,2020-06-02 00:00:00,7584
7585,83000,2020-05-11 00:00:00,7585
7586,185000,2020-05-28 00:00:00,7586
7587,161500,2020-05-15 00:00:00,7587
7588,81000,2020-05-29 00:00:00,7588
7589,43333,2020-05-20 00:00:00,7589
7590,242000,2020-05-14 00:00:00,7590
7591,531500,2020-05-26 00:00:00,7591
7592,158000,2020-05-26 00:00:00,7592
7593,86000,2020-06-03 00:00:00,7593
7594,243000,2020-05-20 00:00:00,7594
7595,122400,2020-05-29 00:00:00,7595
7596,111900,2020-05-15 00:00:00,7596
7597,85000,2020-06-03 00:00:00,7597
7598,150818,2020-05-14 00:00:00,7598
7599,44455,2020-05-15 00:00:00,7599
7600,82000,2020-06-02 00:00:00,7600
7601,118500,2020-06-02 00:00:00,7601
7602,87400,2020-06-08 00:00:00,7602
7603,115000,2020-06-12 00:00:00,7603
7604,54401,2020-05-27 00:00:00,7604
7605,108700,2020-05-29 00:00:00,7605
7606,207155,2020-05-25 00:00:00,7606
7607,192000,2020-05-20 00:00:00,7607
7608,167000,2020-05-19 00:00:00,7608
7609,166520,2020-05-28 00:00:00,7609
7610,125000,2020-06-05 00:00:00,7610
7611,80000,2020-06-11 00:00:00,7611
7612,119845,2020-05-20 00:00:00,7612
7613,227500,2020-06-05 00:00:00,7613
7614,101750,2020-06-10 00:00:00,7614
7615,62000,2020-05-26 00:00:00,7615
7616,83000,2020-05-27 00:00:00,7616
7617,160850,2020-06-15 00:00:00,7617
7618,248130,2020-06-15 00:00:00,7618
7619,63700,2020-06-05 00:00:00,7619
7620,116220,2020-05-29 00:00:00,7620
7621,89500,2020-06-12 00:00:00,7621
7622,126530,2020-06-05 00:00:00,7622
7623,153750,2020-06-08 00:00:00,7623
7624,52000,2020-06-05 00:00:00,7624
7625,136280,2020-06-24 00:00:00,7625
7626,55000,2020-06-12 00:00:00,7626
7627,146200,2020-06-09 00:00:00,7627
7628,45000,2020-06-11 00:00:00,7628
7629,145300,2020-06-06 00:00:00,7629
7630,63500,2020-06-26 00:00:00,7630
7631,67500,2020-06-10 00:00:00,7631
7632,160000,2020-06-24 00:00:00,7632
7633,193000,2020-06-19 00:00:00,7633
7634,147000,2020-06-15 00:00:00,7634
7635,146300,2020-06-16 00:00:00,7635
7636,74000,2020-06-16 00:00:00,7636
7637,275000,2020-06-24 00:00:00,7637
7638,94310,2020-06-30 00:00:00,7638
7639,85500,2020-06-29 00:00:00,7639
7640,100000,2020-06-30 00:00:00,7640
7641,84000,2020-06-15 00:00:00,7641
7642,85000,2020-06-15 00:00:00,7642
7643,433620,2020-06-11 00:00:00,7643
7644,208750,2020-06-19 00:00:00,7644
7645,280000,2020-06-24 00:00:00,7645
7646,75000,2020-06-25 00:00:00,7646
7647,150000,2020-06-19 00:00:00,7647
7648,160000,2020-06-03 00:00:00,7648
7649,153500,2020-06-18 00:00:00,7649
7650,218000,2020-06-23 00:00:00,7650
7651,166000,2020-06-26 00:00:00,7651
7652,120700,2020-06-29 00:00:00,7652
7653,142000,2020-06-26 00:00:00,7653
7654,99400,2020-06-29 00:00:00,7654
7655,116900,2020-06-18 00:00:00,7655
7656,148800,2020-06-18 00:00:00,7656
7657,158000,2020-06-19 00:00:00,7657
7658,70000,2020-06-30 00:00:00,7658
7659,141000,2020-01-10 00:00:00,7659
7660,40000,2020-01-13 00:00:00,7660
7661,83000,2020-01-10 00:00:00,7661
7662,86650,2020-01-10 00:00:00,7662
7663,93000,2020-01-27 00:00:00,7663
7664,96000,2020-02-04 00:00:00,7664
7665,217000,2020-02-14 00:00:00,7665
7666,46000,2020-01-06 00:00:00,7666
7667,86500,2020-01-10 00:00:00,7667
7668,48300,2020-01-14 00:00:00,7668
7669,39500,2020-01-14 00:00:00,7669
7670,108100,2020-01-02 00:00:00,7670
7671,163870,2020-01-02 00:00:00,7671
7672,44500,2020-01-17 00:00:00,7672
7673,452000,2020-01-24 00:00:00,7673
7674,51000,2020-01-30 00:00:00,7674
7675,135000,2020-01-29 00:00:00,7675
7676,172193,2020-01-17 00:00:00,7676
7677,105970,2020-01-13 00:00:00,7677
7678,67000,2020-02-05 00:00:00,7678
7679,176000,2020-01-31 00:00:00,7679
7680,42700,2020-02-07 00:00:00,7680
7681,89400,2020-02-11 00:00:00,7681
7682,111000,2020-02-05 00:00:00,7682
7683,49300,2020-02-11 00:00:00,7683
7684,98000,2020-01-27 00:00:00,7684
7685,89820,2020-02-14 00:00:00,7685
7686,167000,2020-02-18 00:00:00,7686
7687,110000,2020-02-24 00:00:00,7687
7688,10000,2020-03-03 00:00:00,7688
7689,43700,2020-03-04 00:00:00,7689
7690,71800,2020-02-27 00:00:00,7690
7691,249850,2020-02-28 00:00:00,7691
7692,126000,2020-03-02 00:00:00,7692
7693,55170,2020-03-09 00:00:00,7693
7694,165000,2020-03-10 00:00:00,7694
7695,130000,2020-03-10 00:00:00,7695
7696,77000,2020-03-05 00:00:00,7696
7697,61960,2020-03-09 00:00:00,7697
7698,98000,2020-03-12 00:00:00,7698
7699,59000,2020-02-27 00:00:00,7699
7700,146000,2020-03-16 00:00:00,7700
7701,80450,2020-03-09 00:00:00,7701
7702,129150,2020-02-27 00:00:00,7702
7703,86311,2020-03-12 00:00:00,7703
7704,64750,2020-03-26 00:00:00,7704
7705,66000,2020-03-16 00:00:00,7705
7706,43000,2020-03-13 00:00:00,7706
7707,60000,2020-03-23 00:00:00,7707
7708,89540,2020-03-27 00:00:00,7708
7709,119000,2020-03-02 00:00:00,7709
7710,143850,2020-03-06 00:00:00,7710
7711,84750,2020-03-20 00:00:00,7711
7712,69000,2020-03-02 00:00:00,7712
7713,45500,2020-04-03 00:00:00,7713
7714,58000,2020-03-24 00:00:00,7714
7715,281000,2020-04-15 00:00:00,7715
7716,179820,2020-03-25 00:00:00,7716
7717,34800,2020-03-31 00:00:00,7717
7718,182500,2020-03-10 00:00:00,7718
7719,25500,2020-03-12 00:00:00,7719
7720,80000,2020-04-17 00:00:00,7720
7721,60200,2020-04-27 00:00:00,7721
7722,111570,2020-04-23 00:00:00,7722
7723,135000,2020-04-03 00:00:00,7723
7724,74005,2020-04-07 00:00:00,7724
7725,144270,2020-04-28 00:00:00,7725
7726,99000,2020-05-04 00:00:00,7726
7727,52900,2020-05-07 00:00:00,7727
7728,128800,2020-05-07 00:00:00,7728
7729,75100,2020-05-11 00:00:00,7729
7730,82751,2020-04-30 00:00:00,7730
7731,135000,2020-05-04 00:00:00,7731
7732,197000,2020-04-30 00:00:00,7732
7733,41000,2020-04-29 00:00:00,7733
7734,56000,2020-04-23 00:00:00,7734
7735,124000,2020-05-15 00:00:00,7735
7736,94000,2020-05-14 00:00:00,7736
7737,91000,2020-04-27 00:00:00,7737
7738,43000,2020-05-22 00:00:00,7738
7739,9000,2020-05-20 00:00:00,7739
7740,240000,2020-04-30 00:00:00,7740
7741,138000,2020-05-20 00:00:00,7741
7742,181000,2020-05-14 00:00:00,7742
7743,225000,2020-05-14 00:00:00,7743
7744,81350,2020-05-15 00:00:00,7744
7745,82343,2020-04-30 00:00:00,7745
7746,38500,2020-04-27 00:00:00,7746
7747,190000,2020-05-22 00:00:00,7747
7748,80000,2020-04-30 00:00:00,7748
7749,91500,2020-05-22 00:00:00,7749
7750,76500,2020-05-18 00:00:00,7750
7751,43962,2020-05-22 00:00:00,7751
7752,54400,2020-05-22 00:00:00,7752
7753,66500,2020-05-19 00:00:00,7753
7754,57955,2020-05-04 00:00:00,7754
7755,94440,2020-05-25 00:00:00,7755
7756,85500,2020-05-29 00:00:00,7756
7757,68000,2020-05-28 00:00:00,7757
7758,107000,2020-05-28 00:00:00,7758
7759,52500,2020-05-12 00:00:00,7759
7760,89335,2020-06-03 00:00:00,7760
7761,84500,2020-05-19 00:00:00,7761
7762,72000,2020-05-11 00:00:00,7762
7763,53200,2020-05-07 00:00:00,7763
7764,72000,2020-05-25 00:00:00,7764
7765,58500,2020-05-28 00:00:00,7765
7766,83500,2020-05-28 00:00:00,7766
7767,39000,2020-05-29 00:00:00,7767
7768,47000,2020-05-29 00:00:00,7768
7769,60501,2020-05-28 00:00:00,7769
7770,118000,2020-05-29 00:00:00,7770
7771,184500,2020-05-29 00:00:00,7771
7772,109880,2020-06-11 00:00:00,7772
7773,103000,2020-06-15 00:00:00,7773
7774,40000,2020-05-29 00:00:00,7774
7775,91340,2020-05-25 00:00:00,7775
7776,76600,2020-05-25 00:00:00,7776
7777,300000,2020-06-03 00:00:00,7777
7778,108500,2020-06-10 00:00:00,7778
7779,93000,2020-06-03 00:00:00,7779
7780,80000,2020-05-22 00:00:00,7780
7781,72400,2020-06-05 00:00:00,7781
7782,69473,2020-06-08 00:00:00,7782
7783,91000,2020-06-11 00:00:00,7783
7784,119000,2020-06-10 00:00:00,7784
7785,81995,2020-05-22 00:00:00,7785
7786,64940,2020-05-25 00:00:00,7786
7787,63173,2020-06-15 00:00:00,7787
7788,58000,2020-06-11 00:00:00,7788
7789,92984,2020-06-11 00:00:00,7789
7790,74000,2020-06-12 00:00:00,7790
7791,62880,2020-06-12 00:00:00,7791
7792,65000,2020-06-15 00:00:00,7792
7793,104000,2020-05-26 00:00:00,7793
7794,108000,2020-06-12 00:00:00,7794
7795,128250,2020-06-16 00:00:00,7795
7796,191550,2020-06-17 00:00:00,7796
7797,48862,2020-06-16 00:00:00,7797
